"User_id","Embeddings"
1001431,"[2.478584   0.         0.         0.         2.0875366  1.7621183
 0.         0.35845742 1.6179945  2.002058   1.4445913  0.
 0.         0.         0.         0.         2.626315   2.174507
 3.5248573  2.1170027  1.6099058  1.1302661  3.4587157  1.4598827
 2.3529434  2.68447    0.19058238 0.         1.7505504  1.4619883
 0.6706087  1.3621233 ]"
1005926,"[1.6422775 0.        0.        0.        1.2180146 3.3715196 0.
 2.1577919 1.7201954 3.5550632 1.6148372 0.        0.        0.
 0.        0.        2.4182317 2.5901637 1.9265108 2.0549397 1.0230225
 1.147873  2.0832446 1.7262263 1.4209872 2.578741  2.6759646 0.
 1.8793172 1.2844864 1.1337117 3.826395 ]"
1006170,"[2.115638   0.         0.         0.         1.1407565  1.5509359
 0.         1.9766617  1.0294219  0.04025032 1.0366843  0.
 0.         0.         0.         0.         1.1156534  3.827996
 2.8247917  2.849936   1.1320895  2.9168618  2.7535942  2.2665417
 0.09988073 0.6216579  2.005847   0.         2.0495884  2.3663208
 1.0345154  1.3930175 ]"
1006742,"[2.8258796  0.         0.         0.         0.8164329  1.9532266
 0.         1.0018457  1.3935273  1.7719755  1.5491657  0.
 0.         0.         0.         0.         1.0343547  2.6941807
 0.9213221  2.0537605  1.9070919  0.0276043  1.6601691  1.3050919
 0.6928902  3.0934863  1.0690429  0.         1.4006559  0.75699294
 1.9553311  2.6362176 ]"
1007328,"[0.34673256 0.         0.         0.         1.1840161  1.3761818
 0.         1.9703422  1.9685789  0.70303416 1.7674811  0.
 0.         0.         0.         0.         0.09237566 1.1386199
 2.4991944  1.2797453  1.1951123  1.3822519  1.8669673  2.440663
 1.1685686  1.136739   1.6132027  0.         1.4536732  0.5982605
 2.2974374  2.0152845 ]"
1007614,"[3.3629355  0.         0.         0.         2.3066     0.92566806
 0.         2.391362   1.1817385  1.1995482  1.5352466  0.
 0.         0.         0.         0.         1.7327199  3.7967873
 0.         2.2816439  3.1675415  2.3282773  0.93110156 2.2922542
 2.5042548  2.2959065  1.2833959  0.         1.4915173  0.8175186
 1.9044937  2.0537016 ]"
1007750,"[1.7462394  0.         0.         0.         1.0500629  2.377301
 0.         1.9095949  2.4909506  1.9658672  2.1203554  0.
 0.         0.         0.         0.         2.0292864  2.773143
 2.5225894  1.9970307  0.93626726 2.1145437  2.1486707  0.63746554
 0.71066594 1.6596341  0.4919033  0.         1.8582436  0.3888976
 1.4832647  2.154696  ]"
1008166,"[1.8901232  0.         0.         0.         1.8700533  1.9764608
 0.         0.12834954 1.6456983  0.8912554  0.32537392 0.
 0.         0.         0.         0.         0.9348094  1.5970085
 3.0538313  3.5284007  1.0376145  2.6673727  2.5254552  0.9985816
 2.7696557  1.1633886  3.4175029  0.         1.6781164  1.8403324
 1.47794    1.9165471 ]"
1008629,"[2.3974924 0.        0.        0.        2.6296754 2.659036  0.
 1.5226315 2.305068  2.024701  1.2800951 0.        0.        0.
 0.        0.        1.6170565 1.5888001 2.0255833 3.012276  1.9567269
 1.1783541 3.4301417 2.3987534 1.1790107 1.3787494 1.5803008 0.
 1.4467202 1.9788858 0.5429607 3.5464091]"
1008872,"[2.205567   0.         0.         0.         3.8163767  0.6307986
 0.         0.6210089  2.2207294  1.5117402  2.424334   0.
 0.         0.         0.         0.         3.2116761  2.6842172
 3.1361625  1.8265419  2.0280173  1.8244691  2.296688   1.7276695
 0.65825534 2.1486566  2.786818   0.         2.9840438  1.1045214
 1.0949081  0.93192625]"
1014347,"[2.2847197  0.         0.         0.         1.0943397  1.0144898
 0.         2.8545682  1.0247303  1.7781532  0.5573092  0.
 0.         0.         0.         0.         1.924463   2.447155
 0.66079634 1.8790311  1.1934857  1.5429133  1.1864448  1.3390466
 0.9562819  1.655577   2.1829295  0.         0.9630497  1.7329961
 2.5267103  1.8682097 ]"
1015766,"[0.         0.         0.         0.         1.8624932  1.3240558
 0.         0.         3.8017273  0.40954408 1.1473873  0.
 0.         0.         0.         0.         0.97031075 0.48254973
 1.8437542  0.9895018  2.13988    1.5842109  0.8884036  1.2310592
 1.1442566  1.7633039  1.3494474  0.         1.9667603  1.5025481
 2.279171   1.9469916 ]"
1015907,"[1.1802633  0.         0.         0.         1.6253834  2.5535305
 0.         1.9403051  1.8478327  2.6921299  1.2031975  0.
 0.         0.         0.         0.         2.2334855  2.201718
 2.4316978  4.187547   1.5655499  0.46975377 2.0600379  2.2933934
 2.8641078  2.081296   2.2938128  0.         1.6304173  2.4599018
 0.35762456 2.1366582 ]"
1019379,"[2.0173304  0.         0.         0.         1.3232077  2.2914784
 0.         1.0738031  2.3888454  1.8703856  1.17367    0.
 0.         0.         0.         0.         0.9038793  1.3438513
 0.21479312 1.2090752  2.232521   0.7928051  0.5695341  1.8068086
 0.7742152  1.3111502  1.715712   0.         1.501918   2.2229064
 0.7488683  0.59830797]"
1022725,"[2.305054   0.         0.         0.         2.6650817  0.90102977
 0.         1.3311996  1.834517   0.7867528  0.9549831  0.
 0.         0.         0.         0.         1.6068151  1.1522362
 2.0886703  1.2895461  2.5164652  1.0802364  2.1180367  2.718153
 1.1167237  1.4426253  2.447798   0.         1.164847   1.7526177
 2.4448302  1.6468112 ]"
1024869,"[1.0458605 0.        0.        0.        1.1864699 2.986408  0.
 2.6753068 2.1762378 1.312779  1.5066135 0.        0.        0.
 0.        0.        1.5561763 0.2297105 1.1779926 0.1477936 2.606468
 0.6751123 1.2887505 1.74576   0.7096018 2.1287482 1.8383788 0.
 1.6960375 0.5630028 2.03404   0.       ]"
1025999,"[1.4109527 0.        0.        0.        2.8932219 2.7878864 0.
 0.6657259 2.7777774 2.4563103 2.1056213 0.        0.        0.
 0.        0.        1.251697  1.5570054 2.1938736 2.8970551 2.6436162
 2.1041367 2.5662825 1.8833673 1.4194362 1.0649678 2.0025675 0.
 2.279095  0.7519262 1.5159794 2.1253617]"
1029505,"[1.3074111  0.         0.         0.         0.8347483  2.3856375
 0.         1.4980836  1.5972171  1.6484443  1.8839822  0.
 0.         0.         0.         0.         2.2033782  2.578305
 3.393907   0.         2.5773592  1.9256676  2.9414706  2.8617535
 0.8674878  1.0184083  1.2305044  0.         1.1967254  1.7423631
 2.209892   0.99324566]"
1029702,"[1.9259709  0.         0.         0.         1.230329   1.6381111
 0.         0.40512273 1.1587573  0.9814649  1.9377422  0.
 0.         0.         0.         0.         1.6556666  1.8405563
 2.2180567  0.         1.1691384  2.8807304  2.0584497  1.4296381
 1.9113872  1.8360252  0.         0.         1.4478282  2.269564
 2.3675315  1.1762043 ]"
1030958,"[3.1483312  0.         0.         0.         1.724181   2.934454
 0.         2.0411546  2.355449   2.715644   2.0250893  0.
 0.         0.         0.         0.         1.0658312  0.05629338
 1.3215098  1.2336092  1.029213   1.6260656  1.2780422  0.9652935
 1.0353309  1.269779   1.4787644  0.         0.8117593  1.8769274
 1.6715302  1.0284816 ]"
1033851,"[1.1240987  0.         0.         0.         0.6100784  1.0496374
 0.         1.9384015  2.0140924  1.1869991  0.65750074 0.
 0.         0.         0.         0.         1.5551904  0.
 0.10514948 0.8087083  1.0943892  0.04890262 1.8787862  1.6933334
 0.         0.72869676 1.3241384  0.         1.0881071  1.3861223
 1.3568512  0.68174124]"
1033997,"[1.8982575 0.        0.        0.        1.2678252 2.10356   0.
 1.4553771 1.4761387 2.4364367 1.2402573 0.        0.        0.
 0.        0.        1.1419492 1.3759238 1.3420341 2.333174  3.0922241
 1.561331  2.5358765 1.8488424 1.2628068 1.9511967 2.0527067 0.
 2.1747446 0.9578062 1.7694896 2.4716418]"
1034591,"[1.407574   0.         0.         0.         1.7176802  2.3442864
 0.         0.7046139  0.22103709 1.3553131  1.2077515  0.
 0.         0.         0.         0.         2.7140014  0.47063416
 2.0341008  1.7937855  1.6120489  2.110732   1.925213   2.1133041
 1.1937897  2.1284237  1.0574137  0.         0.7154712  1.9995432
 2.3084588  1.7863113 ]"
1038391,"[2.6700623  0.         0.         0.         1.8924879  3.8998444
 0.         0.65328026 2.3500884  3.8789396  1.453747   0.
 0.         0.         0.         0.         1.5243556  1.4114363
 2.6059978  2.0638957  1.1322633  1.094359   1.604942   2.0749846
 1.5833437  1.5973874  1.9723834  0.         1.4877099  2.3961024
 1.2715131  2.2253075 ]"
1042543,"[0.769756   0.         0.         0.         1.8894513  2.1944995
 0.         0.         1.2258909  0.73251444 2.2818065  0.
 0.         0.         0.         0.         0.76147544 0.42097497
 1.1693612  1.1035445  1.0646935  3.3795679  0.5408806  1.5480969
 2.1787813  1.2207899  2.0640285  0.         2.1405318  0.9761242
 1.578791   1.0264139 ]"
1043082,"[2.292946   0.         0.         0.         0.9346873  1.4782269
 0.         2.3606315  1.4740345  3.844187   1.6978676  0.
 0.         0.         0.         0.         1.6793579  1.3762687
 2.3412633  1.9129381  2.9942415  1.2540264  1.2476251  1.4284978
 0.72303206 1.4265814  0.10033827 0.         2.1641757  2.0706131
 0.74130255 0.85977906]"
1044992,"[2.910424  0.        0.        0.        1.713095  1.1167837 0.
 1.49655   1.2470196 2.3970878 1.3341911 0.        0.        0.
 0.        0.        3.9873192 1.9136301 2.718039  2.5762553 2.4776118
 2.7904112 1.9078647 2.0027924 2.0527472 1.5232717 2.2019238 0.
 2.0225067 1.9367015 0.55064   1.5795169]"
1045456,"[3.0498738 0.        0.        0.        1.4197004 1.4930581 0.
 1.8988645 1.3412669 1.097099  1.0166371 0.        0.        0.
 0.        0.        1.0857937 2.5109282 2.9046037 1.3035401 1.7494009
 1.2150078 1.630085  1.700656  1.4507757 1.4763235 2.679175  0.
 1.3101554 3.3296082 1.7984319 1.1806636]"
1050760,"[2.278324   0.         0.         0.         1.7922188  1.735325
 0.         0.4101222  1.8085278  2.5734942  1.727139   0.
 0.         0.         0.         0.         1.566153   1.2696241
 2.3235352  1.641347   3.146966   0.29188704 2.300275   2.0255888
 1.4355427  1.897625   2.8092613  0.         1.9596554  2.6502712
 1.2768055  1.3773245 ]"
1052695,"[2.2269328  0.         0.         0.         1.1131386  2.5298843
 0.         0.30304247 1.2517419  1.7551657  3.0279148  0.
 0.         0.         0.         0.         1.6980536  3.5991666
 2.1447732  4.947571   2.1773808  2.875293   3.646836   1.7065226
 2.0380542  1.5580814  1.4229764  0.         2.251354   1.7900703
 1.3576268  0.7559325 ]"
1053087,"[1.0938302  0.         0.         0.         1.3888063  1.6358466
 0.         1.0715522  1.1009628  1.7768626  0.9059139  0.
 0.         0.         0.         0.         1.4761266  1.3464944
 1.8117224  0.91089433 0.73436654 2.1896112  1.3346289  0.7970438
 1.0010982  0.9896262  1.9216839  0.         3.0859113  1.9165511
 2.400056   2.5893316 ]"
1054433,"[1.471538   0.         0.         0.         0.29345283 2.6324275
 0.         0.37671068 1.5520419  2.9509976  1.220043   0.
 0.         0.         0.         0.         1.8712262  0.9416989
 1.3020412  1.5769207  0.46091533 1.3586893  2.3578873  3.2047944
 1.2100677  1.615198   2.7314966  0.         1.6485116  1.0135764
 2.1367958  1.9442427 ]"
1056622,"[1.610121  0.        0.        0.        2.3069904 1.8820102 0.
 2.5516691 2.6271267 1.0059428 2.1484468 0.        0.        0.
 0.        0.        1.6083648 2.7895534 2.4512131 1.4888649 1.733339
 2.3257477 1.7994179 1.7049861 1.9417144 1.933197  1.4107348 0.
 1.6417118 1.9205126 2.0592756 2.9199343]"
1057867,"[3.4071352 0.        0.        0.        1.6780227 2.3295474 0.
 1.1579293 1.8235395 2.4416296 2.4296608 0.        0.        0.
 0.        0.        1.1050166 1.9916112 2.9395716 2.1534762 2.656448
 1.3662908 3.0310295 1.539495  0.9316301 1.0201044 2.4288845 0.
 1.1782821 1.2731942 1.0791547 2.1497533]"
1060916,"[2.8564897 0.        0.        0.        1.264529  2.964102  0.
 1.1960156 2.2699437 1.4736884 1.2236116 0.        0.        0.
 0.        0.        1.6687411 2.1600568 2.2934616 2.5577114 2.8710003
 1.6359618 1.3417186 2.1890378 1.0753465 0.581822  1.9222413 0.
 2.2487152 1.1153859 1.8189635 2.4417505]"
1063988,"[3.264894   0.         0.         0.         1.5106852  1.5796065
 0.         1.7325075  0.69253355 2.398836   0.23211291 0.
 0.         0.         0.         0.         1.9835007  1.9187145
 1.9941458  1.0158993  1.8459046  1.7636828  1.6483016  1.2580985
 1.4739375  0.3397784  1.4305027  0.         1.123731   1.727171
 0.24122977 1.8894438 ]"
1069526,"[1.2343292 0.        0.        0.        0.3999085 2.4998615 0.
 1.607973  2.798918  1.9431504 2.3215091 0.        0.        0.
 0.        0.        1.9717116 1.6847504 1.8259448 2.4576266 0.6093981
 1.7003198 2.4387949 0.9442707 1.6699071 0.9680006 2.641686  0.
 1.5569934 0.        2.025373  2.7737482]"
1070396,"[1.5410668  0.         0.         0.         0.67895204 0.89059
 0.         2.6113174  1.6000276  2.9534922  0.88387525 0.
 0.         0.         0.         0.         2.0355077  2.2781594
 2.0532813  1.0887291  1.5532252  0.7897411  2.115607   1.6407757
 3.0801046  1.377217   2.8803418  0.         2.4227214  1.1997443
 1.8502089  2.5476882 ]"
1071836,"[0.6023742  0.         0.         0.         0.         1.9765383
 0.         0.9950533  1.7065943  1.1905293  0.9675592  0.
 0.         0.         0.         0.         0.91666013 1.3919193
 0.5610526  1.3458441  1.4437455  0.79678476 1.4332222  1.532394
 2.190955   1.9454194  1.1375788  0.         0.8692504  1.1797872
 1.1377436  0.46456873]"
1073794,"[1.268375   0.         0.         0.         1.9515572  0.77245
 0.         1.1835734  2.0131855  2.0042236  1.6653657  0.
 0.         0.         0.         0.         1.7709262  2.47388
 2.0119371  2.693062   0.6353758  0.58317643 1.8623742  1.3324587
 1.7550479  1.5422395  1.8169606  0.         1.463046   1.4843339
 1.3014579  1.4259729 ]"
1075116,"[2.109237   0.         0.         0.         0.78878653 2.232589
 0.         0.71600044 1.614941   0.90106523 1.2168925  0.
 0.         0.         0.         0.         1.52318    1.8682407
 1.854934   0.6828939  3.5115032  1.671033   2.9459243  3.2001145
 1.1887472  0.885954   1.5533477  0.         3.085002   1.3142192
 1.6363087  1.5258651 ]"
1075221,"[1.3551756  0.         0.         0.         0.8618987  1.807765
 0.         0.9193145  1.3798186  2.5242002  2.6953385  0.
 0.         0.         0.         0.         2.6837962  3.7842684
 2.7445807  0.06892317 2.470438   1.2389865  0.9571687  1.5422629
 2.1770008  2.0600643  2.0367997  0.         1.5746585  4.090776
 2.4781034  2.670832  ]"
1076918,"[1.5955673  0.         0.         0.         1.3332582  2.0453446
 0.         2.0998337  1.4033792  0.16533193 0.64066374 0.
 0.         0.         0.         0.         2.7584424  1.9197239
 3.2546968  1.9696368  2.4404426  1.9966488  0.21239305 1.3267716
 2.0988677  2.347511   2.4035702  0.         1.9183835  2.2767928
 1.3720278  3.1240928 ]"
1077282,"[1.9142545  0.         0.         0.         2.1842897  2.5724556
 0.         0.7528159  0.94009185 1.4796553  0.8896883  0.
 0.         0.         0.         0.         2.4532094  0.63059545
 1.0996463  2.6855497  1.8407847  2.9746954  1.5194633  3.0723743
 2.208335   2.6137884  2.3575385  0.         3.0183942  2.0364082
 1.6971364  1.5032312 ]"
1077619,"[1.6941135 0.        0.        0.        0.7353425 0.5789721 0.
 2.1338708 1.5943683 2.0493631 0.8661185 0.        0.        0.
 0.        0.        1.3623531 2.4247017 1.6886957 2.7137394 2.6619103
 2.2493567 1.7313428 1.0087593 1.2746154 1.2108909 1.3870827 0.
 1.5981615 1.9108564 2.0781605 2.1821687]"
1078115,"[1.6987923  0.         0.         0.         1.2556988  1.89117
 0.         1.1168714  1.8946933  0.770066   0.70866156 0.
 0.         0.         0.         0.         1.3173456  1.1274536
 1.9973571  1.4805881  1.030945   1.410493   1.4674106  0.69600743
 1.600017   0.6352236  2.1924431  0.         1.0030324  0.682675
 1.7480216  4.26044   ]"
1078916,"[2.0339618  0.         0.         0.         0.9916398  2.8336427
 0.         1.8382767  2.6589293  1.6428779  2.7852023  0.
 0.         0.         0.         0.         1.7890314  0.75782675
 2.806165   1.6286153  2.2216184  0.56290716 1.1204437  0.68430954
 2.7970257  1.7907947  3.0120254  0.         1.8974718  1.4478946
 2.125092   2.5349302 ]"
1082314,"[1.4410789  0.         0.         0.         1.1514674  1.2994751
 0.         0.6466519  1.3491344  1.1344602  1.5048065  0.
 0.         0.         0.         0.         2.8573506  1.537521
 1.7087412  2.2199726  1.0378449  1.775152   1.4007025  2.193385
 1.9555079  1.6521517  0.5822449  0.         1.6148121  1.8893038
 1.2103733  0.35774848]"
1085984,"[1.9578545 0.        0.        0.        1.9712508 1.4785168 0.
 2.4325936 2.6308546 1.6770083 0.8926923 0.        0.        0.
 0.        0.        1.6525073 1.4281292 1.7209914 2.0833704 2.9853556
 2.149341  2.0625865 2.383351  2.2516806 2.1469657 2.1579328 0.
 2.2239308 1.8345135 2.2731037 0.7113974]"
1086672,"[3.1130686  0.         0.         0.         1.305737   3.148878
 0.         1.5832278  1.734657   2.4002051  3.0801654  0.
 0.         0.         0.         0.         2.185693   0.7129635
 0.5064982  1.6551138  1.3145698  1.8946351  1.3638164  1.6917696
 2.0537074  0.67237806 1.4710478  0.         2.0801122  1.2631452
 0.4897276  1.3298919 ]"
